-71.1043436,42.3756082,92,LINE STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,5062ec760e985c8d
-71.0983224,42.3757212,30,OAK STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,f3275f5c2d005248
-71.0983224,42.3757212,30,OAK STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,fd023470b5653b25
-71.0983224,42.3757212,30,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,80b54d5f8daf6224
-71.0835311,42.3756707,1,FITCHBURG STREET,F191,SOMERVILLE,MIDDLESEX,MA,02143,,706061c762559798
-71.0835311,42.3756707,1,FITCHBURG STREET,F193,SOMERVILLE,MIDDLESEX,MA,02143,,5240f786eb130f3d
-71.0835311,42.3756707,1,FITCHBURG STREET,F192,SOMERVILLE,MIDDLESEX,MA,02143,,836197b6c5f4d67f
-71.0984319,42.375769,32,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,13f0c3a822d796fa
-71.0984319,42.375769,32,OAK STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,010055fe8761cc22
-71.0984319,42.375769,32,OAK STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,2bc8095915b6b03d
-71.1007292,42.3760766,84,CONCORD AVENUE,,SOMERVILLE,MIDDLESEX,MA,02143,,0d72d8c6d6595912
-71.0988598,42.3752898,56,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,ae703d9014dce6f0
-71.0981869,42.3752886,23,BOLTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,aa625012007a0eca
-71.0981869,42.3752886,21,BOLTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,a15028922d659cfb
-71.0891369,42.375259,27,HORACE STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,2e8a8c64a8589e6a
-71.1019038,42.3753614,104,CONCORD AVENUE,1,SOMERVILLE,MIDDLESEX,MA,02143,,a7dacd16439836ab
-71.0842114,42.3757331,1,FITCHBURG STREET,B356,SOMERVILLE,MIDDLESEX,MA,02143,,3388e02283418535
-71.0842114,42.3757331,1,FITCHBURG STREET,B455,SOMERVILLE,MIDDLESEX,MA,02143,,58fa48cb24c76049
-71.0842114,42.3757331,1,FITCHBURG STREET,B253,SOMERVILLE,MIDDLESEX,MA,02143,,44b18842aa68692d
-71.0842114,42.3757331,1,FITCHBURG STREET,B553,SOMERVILLE,MIDDLESEX,MA,02143,,3f5636dbede17f5d
-71.0842114,42.3757331,1,FITCHBURG STREET,B353,SOMERVILLE,MIDDLESEX,MA,02143,,e896c182a059e0ad
-71.0842114,42.3757331,1,FITCHBURG STREET,B454,SOMERVILLE,MIDDLESEX,MA,02143,,e1a193e780e1539a
-71.0842114,42.3757331,1,FITCHBURG STREET,B153,SOMERVILLE,MIDDLESEX,MA,02143,,9ff241a3c123f61a
-71.0842114,42.3757331,1,FITCHBURG STREET,B352,SOMERVILLE,MIDDLESEX,MA,02143,,02cd699a86afee2d
